"source","target","value"
"/recipes/1015173-smoking-jacket","/recipes/11535-sidecar",1
"/recipes/1015173-smoking-jacket","/recipes/12053-legare-street-punch",1
"/recipes/1015173-smoking-jacket","/recipes/9001-grenadine-punch",1
"/recipes/1015173-smoking-jacket","/recipes/6620-washington-cocktail",1
"/recipes/1015173-smoking-jacket","/recipes/3143-strawberry-sparkler",1
"/recipes/1015099-scirocco-punch","/recipes/12524-aviation",1
"/recipes/1015099-scirocco-punch","/recipes/12529-brooklyn",1
"/recipes/1015099-scirocco-punch","/recipes/12528-fancy-free",1
"/recipes/1015099-scirocco-punch","/recipes/12533-sidecar",1
"/recipes/1015099-scirocco-punch","/recipes/12537-vieux-carre",1
"/recipes/1015099-scirocco-punch","/recipes/12527-mary-pickford",1
"/recipes/1015099-scirocco-punch","/recipes/12454-sous-le-soleil",1
"/recipes/1015099-scirocco-punch","/recipes/12209-christmas-glogg-with-brandy-and-port",1
"/recipes/1015099-scirocco-punch","/recipes/1015641-saratoga",1
"/recipes/1015099-scirocco-punch","/recipes/1015528-champs-elysees",1
"/recipes/1015099-scirocco-punch","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1015099-scirocco-punch","/recipes/1013139-the-good-word",1
"/recipes/1015099-scirocco-punch","/recipes/1012966-red-hook-cocktail",1
"/recipes/1015099-scirocco-punch","/recipes/1012907-top-notch-volcano",1
"/recipes/1015099-scirocco-punch","/recipes/1012600-blueberry-maple-caiprissimo",1
"/recipes/1015099-scirocco-punch","/recipes/1012420-red-hot-ale",1
"/recipes/1015099-scirocco-punch","/recipes/11253-st-charles-punch",1
"/recipes/1015099-scirocco-punch","/recipes/1016317-frozen-daiquiri",1
"/recipes/1015099-scirocco-punch","/recipes/1883-brachetto-holiday-punch",1
"/recipes/1015099-scirocco-punch","/recipes/8523-el-floridita-daiquiri",1
"/recipes/1015099-scirocco-punch","/recipes/7981-french-75",2
"/recipes/1015099-scirocco-punch","/recipes/9540-kir-royale-38",1
"/recipes/1015099-scirocco-punch","/recipes/6624-cafe-brulot",1
"/recipes/1015069-the-fox-and-the-grapes","/recipes/1014870-screaming-greenie",1
"/recipes/1015069-the-fox-and-the-grapes","/recipes/1015566-gin-and-coconut-water",1
"/recipes/1015069-the-fox-and-the-grapes","/recipes/12853-corpse-reviver-variation",1
"/recipes/1015069-the-fox-and-the-grapes","/recipes/1013649-absinthe-frappe",1
"/recipes/1015069-the-fox-and-the-grapes","/recipes/1012827-shu-jam-fizz",1
"/recipes/1015068-the-merciful-knight","/recipes/1015306-the-andorra",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014874-sea-breeze",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014875-madras",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014873-brighton-beach-breeze",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014870-screaming-greenie",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014803-dill-and-garlic-vodka",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014753-zurracapote",1
"/recipes/1014989-bull-shot-cocktail","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014989-bull-shot-cocktail","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1014303-the-vesper",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1016215-vin-dorange",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1013119-celery-tonic",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1012727-vodka-gimlet",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1012610-hipster-bbq",1
"/recipes/1014989-bull-shot-cocktail","/recipes/1012520-atomic-cocktail",1
"/recipes/1014989-bull-shot-cocktail","/recipes/11666-the-hemmingford",1
"/recipes/1014989-bull-shot-cocktail","/recipes/8579-peppadew-martini",1
"/recipes/1014989-bull-shot-cocktail","/recipes/11569-the-stray-dog",1
"/recipes/1014989-bull-shot-cocktail","/recipes/10000-tom-yumtini",1
"/recipes/1014989-bull-shot-cocktail","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014989-bull-shot-cocktail","/recipes/6385-cranberry-liqueur",1
"/recipes/1014989-bull-shot-cocktail","/recipes/8946-apple-martini",1
"/recipes/1014989-bull-shot-cocktail","/recipes/7508-sparkling-mango",1
"/recipes/1014989-bull-shot-cocktail","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014989-bull-shot-cocktail","/recipes/11821-french-martini",1
"/recipes/1014989-bull-shot-cocktail","/recipes/9695-long-island-iced-tea",1
"/recipes/1014989-bull-shot-cocktail","/recipes/12053-legare-street-punch",1
"/recipes/1014989-bull-shot-cocktail","/recipes/8406-horseradish-vodka",1
"/recipes/1014989-bull-shot-cocktail","/recipes/9167-bloody-mary",1
"/recipes/1014989-bull-shot-cocktail","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014989-bull-shot-cocktail","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014957-frozen-pina-colada","/recipes/1014400-tom-and-jerry",1
"/recipes/1014957-frozen-pina-colada","/recipes/1013703-milk-punch",1
"/recipes/1014957-frozen-pina-colada","/recipes/1013712-pomegranate-winter-punch",1
"/recipes/1014957-frozen-pina-colada","/recipes/1012910-carlo-sud",1
"/recipes/1014957-frozen-pina-colada","/recipes/1012913-the-old-cuban",1
"/recipes/1014957-frozen-pina-colada","/recipes/1012907-top-notch-volcano",1
"/recipes/1014957-frozen-pina-colada","/recipes/11570-malta-fizz",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1014389-nog-the-hard-way",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/12824-rum-raisin-hot-cocoa",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/12516-el-presidente",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/12527-mary-pickford",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/12455-the-battle-of-ivrea",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1013659-italia-libera",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1013651-cherry-caipirissima",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1016215-vin-dorange",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1014182-apple-smash",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1013274-rumtopf",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1015320-dark-n-stormy",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1013185-coconut-daiquiris",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1012914-the-chadburn",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1012719-watermelon-punch-with-a-kick",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1012599-campbell-swizzle",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1012598-queens-park-swizzle",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1016307-missionarys-downfall",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1016311-daiquiri-no-2",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/1016317-frozen-daiquiri",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/12088-bleeding-heart",2
"/recipes/1014958-frozen-banana-daiquiri","/recipes/11711-mango-mojito",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/9646-mojito",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/9695-long-island-iced-tea",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/11028-loco-rumba",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/6620-washington-cocktail",1
"/recipes/1014958-frozen-banana-daiquiri","/recipes/6626-caliente-lemonade",1
"/recipes/1014959-frozen-blackberry-margarita","/recipes/11478-waiting-to-exhale",1
"/recipes/1014959-frozen-blackberry-margarita","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014959-frozen-blackberry-margarita","/recipes/7750-the-per-se",1
"/recipes/1014959-frozen-blackberry-margarita","/recipes/9540-kir-royale-38",1
"/recipes/1014893-watermelon-daiquiri","/recipes/12532-mai-tai",1
"/recipes/1014893-watermelon-daiquiri","/recipes/11578-texas-two-step",1
"/recipes/1014893-watermelon-daiquiri","/recipes/11534-cuba-libre",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1016301-cantina-band",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1014574-fizzy-campari-and-gin",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12854-the-said-and-done",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12853-corpse-reviver-variation",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12517-emperors-garden",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12524-aviation",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12501-gin-fix",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12518-jasmine",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12542-victorian-gin-punch",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12536-caprice",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12434-gin-southside-fizz",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/12432-gin-tom-collins",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013870-pauls-club-cocktail",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013650-live-basil-gimlet",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013652-sumo-collins",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1016305-spellbinder",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013522-fountain-of-youth",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013375-grown-up-granita",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1013275-pomegranate-gin-preserve",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1015325-the-bramble",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1014337-white-sangria-and-red-sangria",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1012755-heirloom-tomato-mojitonico",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1012741-the-hummingbird",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/1012706-cucumber-collins",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/7651-wibble",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/11304-blackberry-martinis",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/9117-the-martini",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/6931-southside",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/6589-singapore-sling",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/10413-the-negroni",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/11534-cuba-libre",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/6420-gin-and-tonic",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/9695-long-island-iced-tea",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/6620-washington-cocktail",1
"/recipes/1014892-watermelon-cocktail-with-gin-and-basil","/recipes/6617-royal-hawaiian",1
"/recipes/1014889-rose-sangria","/recipes/12542-victorian-gin-punch",1
"/recipes/1014889-rose-sangria","/recipes/1015528-champs-elysees",1
"/recipes/1014889-rose-sangria","/recipes/1016215-vin-dorange",1
"/recipes/1014874-sea-breeze","/recipes/1014875-madras",1
"/recipes/1014874-sea-breeze","/recipes/1014873-brighton-beach-breeze",1
"/recipes/1014874-sea-breeze","/recipes/1014870-screaming-greenie",1
"/recipes/1014874-sea-breeze","/recipes/1014803-dill-and-garlic-vodka",1
"/recipes/1014874-sea-breeze","/recipes/1014753-zurracapote",1
"/recipes/1014874-sea-breeze","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014874-sea-breeze","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014874-sea-breeze","/recipes/1014303-the-vesper",1
"/recipes/1014874-sea-breeze","/recipes/1016215-vin-dorange",1
"/recipes/1014874-sea-breeze","/recipes/1013119-celery-tonic",1
"/recipes/1014874-sea-breeze","/recipes/1012727-vodka-gimlet",1
"/recipes/1014874-sea-breeze","/recipes/1012610-hipster-bbq",1
"/recipes/1014874-sea-breeze","/recipes/1012520-atomic-cocktail",1
"/recipes/1014874-sea-breeze","/recipes/11666-the-hemmingford",1
"/recipes/1014874-sea-breeze","/recipes/8579-peppadew-martini",1
"/recipes/1014874-sea-breeze","/recipes/11569-the-stray-dog",1
"/recipes/1014874-sea-breeze","/recipes/10000-tom-yumtini",1
"/recipes/1014874-sea-breeze","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014874-sea-breeze","/recipes/6385-cranberry-liqueur",1
"/recipes/1014874-sea-breeze","/recipes/8946-apple-martini",1
"/recipes/1014874-sea-breeze","/recipes/7508-sparkling-mango",1
"/recipes/1014874-sea-breeze","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014874-sea-breeze","/recipes/11821-french-martini",1
"/recipes/1014874-sea-breeze","/recipes/9695-long-island-iced-tea",1
"/recipes/1014874-sea-breeze","/recipes/12053-legare-street-punch",1
"/recipes/1014874-sea-breeze","/recipes/8406-horseradish-vodka",1
"/recipes/1014874-sea-breeze","/recipes/9167-bloody-mary",1
"/recipes/1014874-sea-breeze","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014874-sea-breeze","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014875-madras","/recipes/1014873-brighton-beach-breeze",1
"/recipes/1014875-madras","/recipes/1014870-screaming-greenie",1
"/recipes/1014875-madras","/recipes/1014803-dill-and-garlic-vodka",1
"/recipes/1014875-madras","/recipes/1014753-zurracapote",1
"/recipes/1014875-madras","/recipes/12440-tequila-el-diablo",1
"/recipes/1014875-madras","/recipes/12437-vodka-cosmopolitan",2
"/recipes/1014875-madras","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014875-madras","/recipes/1014303-the-vesper",1
"/recipes/1014875-madras","/recipes/1016215-vin-dorange",1
"/recipes/1014875-madras","/recipes/1014337-white-sangria-and-red-sangria",1
"/recipes/1014875-madras","/recipes/1013119-celery-tonic",1
"/recipes/1014875-madras","/recipes/1012727-vodka-gimlet",1
"/recipes/1014875-madras","/recipes/1012610-hipster-bbq",1
"/recipes/1014875-madras","/recipes/1012520-atomic-cocktail",1
"/recipes/1014875-madras","/recipes/11666-the-hemmingford",1
"/recipes/1014875-madras","/recipes/8579-peppadew-martini",1
"/recipes/1014875-madras","/recipes/11569-the-stray-dog",1
"/recipes/1014875-madras","/recipes/10000-tom-yumtini",1
"/recipes/1014875-madras","/recipes/11304-blackberry-martinis",1
"/recipes/1014875-madras","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014875-madras","/recipes/6385-cranberry-liqueur",1
"/recipes/1014875-madras","/recipes/8946-apple-martini",1
"/recipes/1014875-madras","/recipes/7508-sparkling-mango",1
"/recipes/1014875-madras","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014875-madras","/recipes/11821-french-martini",1
"/recipes/1014875-madras","/recipes/9695-long-island-iced-tea",1
"/recipes/1014875-madras","/recipes/12053-legare-street-punch",1
"/recipes/1014875-madras","/recipes/11557-pear-cobbler",1
"/recipes/1014875-madras","/recipes/8406-horseradish-vodka",1
"/recipes/1014875-madras","/recipes/9167-bloody-mary",1
"/recipes/1014875-madras","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014875-madras","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1014870-screaming-greenie",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1014803-dill-and-garlic-vodka",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1014753-zurracapote",1
"/recipes/1014873-brighton-beach-breeze","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014873-brighton-beach-breeze","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1014303-the-vesper",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1016215-vin-dorange",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1013119-celery-tonic",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1012727-vodka-gimlet",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1012610-hipster-bbq",1
"/recipes/1014873-brighton-beach-breeze","/recipes/1012520-atomic-cocktail",1
"/recipes/1014873-brighton-beach-breeze","/recipes/11666-the-hemmingford",1
"/recipes/1014873-brighton-beach-breeze","/recipes/8579-peppadew-martini",1
"/recipes/1014873-brighton-beach-breeze","/recipes/11569-the-stray-dog",1
"/recipes/1014873-brighton-beach-breeze","/recipes/10000-tom-yumtini",1
"/recipes/1014873-brighton-beach-breeze","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014873-brighton-beach-breeze","/recipes/6385-cranberry-liqueur",1
"/recipes/1014873-brighton-beach-breeze","/recipes/8946-apple-martini",1
"/recipes/1014873-brighton-beach-breeze","/recipes/7508-sparkling-mango",1
"/recipes/1014873-brighton-beach-breeze","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014873-brighton-beach-breeze","/recipes/11821-french-martini",1
"/recipes/1014873-brighton-beach-breeze","/recipes/9695-long-island-iced-tea",1
"/recipes/1014873-brighton-beach-breeze","/recipes/12053-legare-street-punch",1
"/recipes/1014873-brighton-beach-breeze","/recipes/8406-horseradish-vodka",1
"/recipes/1014873-brighton-beach-breeze","/recipes/9167-bloody-mary",1
"/recipes/1014873-brighton-beach-breeze","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014873-brighton-beach-breeze","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014870-screaming-greenie","/recipes/1014803-dill-and-garlic-vodka",1
"/recipes/1014870-screaming-greenie","/recipes/1014753-zurracapote",1
"/recipes/1014870-screaming-greenie","/recipes/12853-corpse-reviver-variation",1
"/recipes/1014870-screaming-greenie","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014870-screaming-greenie","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014870-screaming-greenie","/recipes/1014303-the-vesper",1
"/recipes/1014870-screaming-greenie","/recipes/1013649-absinthe-frappe",1
"/recipes/1014870-screaming-greenie","/recipes/1016215-vin-dorange",1
"/recipes/1014870-screaming-greenie","/recipes/1013119-celery-tonic",1
"/recipes/1014870-screaming-greenie","/recipes/1012827-shu-jam-fizz",1
"/recipes/1014870-screaming-greenie","/recipes/1012727-vodka-gimlet",1
"/recipes/1014870-screaming-greenie","/recipes/1012610-hipster-bbq",1
"/recipes/1014870-screaming-greenie","/recipes/1012520-atomic-cocktail",1
"/recipes/1014870-screaming-greenie","/recipes/11666-the-hemmingford",1
"/recipes/1014870-screaming-greenie","/recipes/8579-peppadew-martini",1
"/recipes/1014870-screaming-greenie","/recipes/11569-the-stray-dog",1
"/recipes/1014870-screaming-greenie","/recipes/10000-tom-yumtini",1
"/recipes/1014870-screaming-greenie","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014870-screaming-greenie","/recipes/6385-cranberry-liqueur",1
"/recipes/1014870-screaming-greenie","/recipes/8946-apple-martini",1
"/recipes/1014870-screaming-greenie","/recipes/7508-sparkling-mango",1
"/recipes/1014870-screaming-greenie","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014870-screaming-greenie","/recipes/11821-french-martini",1
"/recipes/1014870-screaming-greenie","/recipes/9695-long-island-iced-tea",1
"/recipes/1014870-screaming-greenie","/recipes/12053-legare-street-punch",1
"/recipes/1014870-screaming-greenie","/recipes/8406-horseradish-vodka",1
"/recipes/1014870-screaming-greenie","/recipes/9167-bloody-mary",1
"/recipes/1014870-screaming-greenie","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014870-screaming-greenie","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1014753-zurracapote",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1014303-the-vesper",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1016215-vin-dorange",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1013119-celery-tonic",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1012727-vodka-gimlet",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1012610-hipster-bbq",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/1012520-atomic-cocktail",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/11666-the-hemmingford",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/8579-peppadew-martini",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/11569-the-stray-dog",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/10000-tom-yumtini",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/6385-cranberry-liqueur",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/8946-apple-martini",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/7508-sparkling-mango",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/11821-french-martini",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/9695-long-island-iced-tea",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/12053-legare-street-punch",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/8406-horseradish-vodka",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/9167-bloody-mary",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014803-dill-and-garlic-vodka","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014751-sangria-penedes","/recipes/1014337-white-sangria-and-red-sangria",1
"/recipes/1014751-sangria-penedes","/recipes/1012905-agridulce-royale",1
"/recipes/1014751-sangria-penedes","/recipes/1012396-the-barcelona-delusion",1
"/recipes/1014751-sangria-penedes","/recipes/9314-lalhambra",1
"/recipes/1016301-cantina-band","/recipes/1014677-venezuela-libre",1
"/recipes/1016301-cantina-band","/recipes/1014574-fizzy-campari-and-gin",1
"/recipes/1016301-cantina-band","/recipes/12854-the-said-and-done",1
"/recipes/1016301-cantina-band","/recipes/12853-corpse-reviver-variation",1
"/recipes/1016301-cantina-band","/recipes/12517-emperors-garden",1
"/recipes/1016301-cantina-band","/recipes/12524-aviation",1
"/recipes/1016301-cantina-band","/recipes/12501-gin-fix",1
"/recipes/1016301-cantina-band","/recipes/12518-jasmine",1
"/recipes/1016301-cantina-band","/recipes/12542-victorian-gin-punch",1
"/recipes/1016301-cantina-band","/recipes/12536-caprice",1
"/recipes/1016301-cantina-band","/recipes/12434-gin-southside-fizz",1
"/recipes/1016301-cantina-band","/recipes/12432-gin-tom-collins",1
"/recipes/1016301-cantina-band","/recipes/1013870-pauls-club-cocktail",1
"/recipes/1016301-cantina-band","/recipes/1013650-live-basil-gimlet",1
"/recipes/1016301-cantina-band","/recipes/1013652-sumo-collins",1
"/recipes/1016301-cantina-band","/recipes/1016305-spellbinder",1
"/recipes/1016301-cantina-band","/recipes/1013522-fountain-of-youth",1
"/recipes/1016301-cantina-band","/recipes/1013375-grown-up-granita",1
"/recipes/1016301-cantina-band","/recipes/1013275-pomegranate-gin-preserve",1
"/recipes/1016301-cantina-band","/recipes/1015325-the-bramble",1
"/recipes/1016301-cantina-band","/recipes/1014337-white-sangria-and-red-sangria",1
"/recipes/1016301-cantina-band","/recipes/1012906-italian-fizz",1
"/recipes/1016301-cantina-band","/recipes/1012755-heirloom-tomato-mojitonico",1
"/recipes/1016301-cantina-band","/recipes/1012741-the-hummingbird",1
"/recipes/1016301-cantina-band","/recipes/1012706-cucumber-collins",1
"/recipes/1016301-cantina-band","/recipes/7651-wibble",1
"/recipes/1016301-cantina-band","/recipes/11304-blackberry-martinis",1
"/recipes/1016301-cantina-band","/recipes/9117-the-martini",1
"/recipes/1016301-cantina-band","/recipes/6931-southside",1
"/recipes/1016301-cantina-band","/recipes/6589-singapore-sling",1
"/recipes/1016301-cantina-band","/recipes/10413-the-negroni",1
"/recipes/1016301-cantina-band","/recipes/11534-cuba-libre",1
"/recipes/1016301-cantina-band","/recipes/6420-gin-and-tonic",1
"/recipes/1016301-cantina-band","/recipes/9695-long-island-iced-tea",1
"/recipes/1016301-cantina-band","/recipes/6620-washington-cocktail",1
"/recipes/1016301-cantina-band","/recipes/6617-royal-hawaiian",1
"/recipes/1014753-zurracapote","/recipes/12437-vodka-cosmopolitan",1
"/recipes/1014753-zurracapote","/recipes/12370-cara-cara-citrus-liqueur",1
"/recipes/1014753-zurracapote","/recipes/12209-christmas-glogg-with-brandy-and-port",1
"/recipes/1014753-zurracapote","/recipes/1014303-the-vesper",1
"/recipes/1014753-zurracapote","/recipes/1016215-vin-dorange",1
"/recipes/1014753-zurracapote","/recipes/1013712-pomegranate-winter-punch",1
"/recipes/1014753-zurracapote","/recipes/1013119-celery-tonic",1
"/recipes/1014753-zurracapote","/recipes/1012727-vodka-gimlet",1
"/recipes/1014753-zurracapote","/recipes/1012610-hipster-bbq",1
"/recipes/1014753-zurracapote","/recipes/1012520-atomic-cocktail",1
"/recipes/1014753-zurracapote","/recipes/11666-the-hemmingford",1
"/recipes/1014753-zurracapote","/recipes/8579-peppadew-martini",1
"/recipes/1014753-zurracapote","/recipes/11569-the-stray-dog",1
"/recipes/1014753-zurracapote","/recipes/10000-tom-yumtini",1
"/recipes/1014753-zurracapote","/recipes/10925-the-james-bond-melon-ball",1
"/recipes/1014753-zurracapote","/recipes/6385-cranberry-liqueur",1
"/recipes/1014753-zurracapote","/recipes/8946-apple-martini",1
"/recipes/1014753-zurracapote","/recipes/7508-sparkling-mango",1
"/recipes/1014753-zurracapote","/recipes/10769-red-snapper-bloody-mary",1
"/recipes/1014753-zurracapote","/recipes/11821-french-martini",1
"/recipes/1014753-zurracapote","/recipes/9695-long-island-iced-tea",1
"/recipes/1014753-zurracapote","/recipes/12053-legare-street-punch",1
"/recipes/1014753-zurracapote","/recipes/8406-horseradish-vodka",1
"/recipes/1014753-zurracapote","/recipes/9167-bloody-mary",1
"/recipes/1014753-zurracapote","/recipes/8953-the-original-mix-classic-bloody-mary-a-k-a-the-red-snapper",1
"/recipes/1014753-zurracapote","/recipes/5498-vodka-tonic-with-mint",1
"/recipes/1014748-joses-gin-and-tonic","/recipes/1014760-genevrier-des-sud",1
"/recipes/1014748-joses-gin-and-tonic","/recipes/1014302-the-ghazal",1
"/recipes/1014748-joses-gin-and-tonic","/recipes/9312-the-cuke",1
"/recipes/1014748-joses-gin-and-tonic","/recipes/11385-hendricks-gin-gibson",1
"/recipes/1014754-sangria-compostela","/recipes/10645-sake-sunrise",1
"/recipes/1014754-sangria-compostela","/recipes/8408-peach-sake",1
